lganame,statename,num_health_facilities,longitude,population,lgaarea,popdensity,Facilities_per_10k_people,water_per_lga,NEAR_DIST_Health,NEAR_DIST_Water,Case,Year
Etsako Central,Edo,37,6.49464,87932.19083999998,708.7698364,124.0631104,4.207788,0,747.5938348651241,5511.705462923243,0.0,2022.0
Etsako Central,Edo,37,6.49464,87932.19083999998,708.7698364,124.0631104,4.207788,0,747.5938348651241,5511.705462923243,0.0,2021.0
Darazo,Bauchi,70,10.526103,503920.6054,3030.135742,166.3029785,1.3891077,13,9789.93467056727,14812.251430566,0.0,2025.0
Darazo,Bauchi,70,10.526103,503920.6054,3030.135742,166.3029785,1.3891077,13,9789.93467056727,14812.251430566,0.0,2024.0
Darazo,Bauchi,70,10.526103,503920.6054,3030.135742,166.3029785,1.3891077,13,9789.93467056727,14812.251430566,0.0,2023.0
Darazo,Bauchi,70,10.526103,503920.6054,3030.135742,166.3029785,1.3891077,13,9789.93467056727,14812.251430566,0.0,2022.0
Darazo,Bauchi,70,10.526103,503920.6054,3030.135742,166.3029785,1.3891077,13,9789.93467056727,14812.251430566,0.0,2021.0
Ijumu,Kogi,57,5.79758,185858.6373,1304.938599,142.4271088,3.0668471,0,606.4344392000176,26570.30575940013,0.0,2025.0
Ijumu,Kogi,57,5.79758,185858.6373,1304.938599,142.4271088,3.0668471,0,606.4344392000176,26570.30575940013,0.0,2024.0
Ijumu,Kogi,57,5.79758,185858.6373,1304.938599,142.4271088,3.0668471,0,606.4344392000176,26570.30575940013,0.0,2023.0
Ijumu,Kogi,57,5.79758,185858.6373,1304.938599,142.4271088,3.0668471,0,606.4344392000176,26570.30575940013,0.0,2022.0
Ijumu,Kogi,57,5.79758,185858.6373,1304.938599,142.4271088,3.0668471,0,606.4344392000176,26570.30575940013,0.0,2021.0
Irepodun,Kwara,79,4.839477539,299576.1529,755.668335,396.4386597,2.637059,15,3124.570347029635,9903.351333994442,0.0,2025.0
Irepodun,Kwara,79,4.839477539,299576.1529,755.668335,396.4386597,2.637059,15,3124.570347029635,9903.351333994442,0.0,2024.0
Irepodun,Kwara,79,4.839477539,299576.1529,755.668335,396.4386597,2.637059,15,3124.570347029635,9903.351333994442,0.0,2023.0
Irepodun,Kwara,79,4.839477539,299576.1529,755.668335,396.4386597,2.637059,15,3124.570347029635,9903.351333994442,0.0,2022.0
Irepodun,Kwara,79,4.839477539,299576.1529,755.668335,396.4386597,2.637059,15,3124.570347029635,9903.351333994442,0.0,2021.0
Egbeda,Oyo,86,3.994306667,651203.0062,218.2627411,2983.573731,1.3206327,36,1667.879030646213,456.581426911539,0.0,2025.0
Egbeda,Oyo,86,3.994306667,651203.0062,218.2627411,2983.573731,1.3206327,36,1667.879030646213,456.581426911539,0.0,2024.0
Egbeda,Oyo,86,3.994306667,651203.0062,218.2627411,2983.573731,1.3206327,36,1667.879030646213,456.581426911539,0.0,2023.0
Egbeda,Oyo,86,3.994306667,651203.0062,218.2627411,2983.573731,1.3206327,36,1667.879030646213,456.581426911539,0.0,2022.0
Egbeda,Oyo,86,3.994306667,651203.0062,218.2627411,2983.573731,1.3206327,36,1667.879030646213,456.581426911539,0.0,2021.0
Akoko South East,Ondo,40,5.95518,58586.1491,225.2301483,260.1168213,6.8275523,0,1065.1210319032543,20170.69600320209,0.0,2025.0
Akoko South East,Ondo,40,5.95518,58586.1491,225.2301483,260.1168213,6.8275523,0,1065.1210319032543,20170.69600320209,0.0,2024.0
Akoko South East,Ondo,40,5.95518,58586.1491,225.2301483,260.1168213,6.8275523,0,1065.1210319032543,20170.69600320209,0.0,2023.0
Akoko South East,Ondo,40,5.95518,58586.1491,225.2301483,260.1168213,6.8275523,0,1065.1210319032543,20170.69600320209,0.0,2022.0
Akoko South East,Ondo,40,5.95518,58586.1491,225.2301483,260.1168213,6.8275523,0,1065.1210319032543,20170.69600320209,0.0,2021.0
Faskari,Katsina,60,7.272766667,333559.4094,1536.619385,217.0735474,1.79878,3,2803.8271832716973,6600.900929653879,0.0,2025.0
Faskari,Katsina,60,7.272766667,333559.4094,1536.619385,217.0735474,1.79878,3,2803.8271832716973,6600.900929653879,0.0,2024.0
Faskari,Katsina,60,7.272766667,333559.4094,1536.619385,217.0735474,1.79878,3,2803.8271832716973,6600.900929653879,0.0,2023.0
Faskari,Katsina,60,7.272766667,333559.4094,1536.619385,217.0735474,1.79878,3,2803.8271832716973,6600.900929653879,0.0,2022.0
Faskari,Katsina,60,7.272766667,333559.4094,1536.619385,217.0735474,1.79878,3,2803.8271832716973,6600.900929653879,0.0,2021.0
Makarfi,Kaduna,56,7.9686411,292758.6072,542.0379639,540.1071777,1.9128387,12,1942.0807468120584,6851.408633672066,0.0,2025.0
Makarfi,Kaduna,56,7.9686411,292758.6072,542.0379639,540.1071777,1.9128387,12,1942.0807468120584,6851.408633672066,0.0,2024.0
Makarfi,Kaduna,56,7.9686411,292758.6072,542.0379639,540.1071777,1.9128387,12,1942.0807468120584,6851.408633672066,0.0,2023.0
Makarfi,Kaduna,56,7.9686411,292758.6072,542.0379639,540.1071777,1.9128387,12,1942.0807468120584,6851.408633672066,0.0,2022.0
Makarfi,Kaduna,56,7.9686411,292758.6072,542.0379639,540.1071777,1.9128387,12,1942.0807468120584,6851.408633672066,0.0,2021.0
Udu,Delta,58,5.79602,453958.6539,152.7534637,2971.838623,1.2776494,18,1458.24851904399,1932.118859973186,0.0,2025.0
Udu,Delta,58,5.79602,453958.6539,152.7534637,2971.838623,1.2776494,18,1458.24851904399,1932.118859973186,0.0,2024.0
Udu,Delta,58,5.79602,453958.6539,152.7534637,2971.838623,1.2776494,18,1458.24851904399,1932.118859973186,0.0,2023.0
Udu,Delta,58,5.79602,453958.6539,152.7534637,2971.838623,1.2776494,18,1458.24851904399,1932.118859973186,0.0,2022.0
Udu,Delta,58,5.79602,453958.6539,152.7534637,2971.838623,1.2776494,18,1458.24851904399,1932.118859973186,0.0,2021.0
Bunkure,Kano,30,8.70291400042,318371.5326,491.5102234,647.7414551,0.9422953,6,1144.7151818391067,7093.40095736778,0.0,2025.0
Bunkure,Kano,30,8.70291400042,318371.5326,491.5102234,647.7414551,0.9422953,6,1144.7151818391067,7093.40095736778,0.0,2024.0
Bunkure,Kano,30,8.70291400042,318371.5326,491.5102234,647.7414551,0.9422953,6,1144.7151818391067,7093.40095736778,0.0,2023.0
Bunkure,Kano,30,8.70291400042,318371.5326,491.5102234,647.7414551,0.9422953,6,1144.7151818391067,7093.40095736778,0.0,2022.0
Bunkure,Kano,30,8.70291400042,318371.5326,491.5102234,647.7414551,0.9422953,6,1144.7151818391067,7093.40095736778,0.0,2021.0
Funtua,Katsina,70,7.242976667,463116.3059,384.0683899,1205.817261,1.5114994,1,1528.2051559892311,12809.26580010256,0.0,2025.0
Funtua,Katsina,70,7.242976667,463116.3059,384.0683899,1205.817261,1.5114994,1,1528.2051559892311,12809.26580010256,37.0,2023.0
Funtua,Katsina,70,7.242976667,463116.3059,384.0683899,1205.817261,1.5114994,1,1528.2051559892311,12809.26580010256,0.0,2023.0
Funtua,Katsina,70,7.242976667,463116.3059,384.0683899,1205.817261,1.5114994,1,1528.2051559892311,12809.26580010256,0.0,2021.0
Funtua,Katsina,70,7.242976667,463116.3059,384.0683899,1205.817261,1.5114994,1,1528.2051559892311,12809.26580010256,2046.0,2021.0
Dambatta,Kano,44,8.569091797,524034.8276,783.8791504,668.5148315,0.8396388,0,2120.2314744567566,14060.292182725168,0.0,2025.0
Dambatta,Kano,44,8.569091797,524034.8276,783.8791504,668.5148315,0.8396388,0,2120.2314744567566,14060.292182725168,0.0,2024.0
Dambatta,Kano,44,8.569091797,524034.8276,783.8791504,668.5148315,0.8396388,0,2120.2314744567566,14060.292182725168,0.0,2023.0
Dambatta,Kano,44,8.569091797,524034.8276,783.8791504,668.5148315,0.8396388,0,2120.2314744567566,14060.292182725168,0.0,2022.0
Dambatta,Kano,44,8.569091797,524034.8276,783.8791504,668.5148315,0.8396388,0,2120.2314744567566,14060.292182725168,0.0,2021.0
Jakusko,Yobe,52,10.77819038,326684.8126,3394.531006,96.2385712,1.5917484,46,6522.106980949196,31764.520615290367,0.0,2025.0
Jakusko,Yobe,52,10.77819038,326684.8126,3394.531006,96.2385712,1.5917484,46,6522.106980949196,31764.520615290367,0.0,2024.0
Jakusko,Yobe,52,10.77819038,326684.8126,3394.531006,96.2385712,1.5917484,46,6522.106980949196,31764.520615290367,0.0,2023.0
Jakusko,Yobe,52,10.77819038,326684.8126,3394.531006,96.2385712,1.5917484,46,6522.106980949196,31764.520615290367,0.0,2022.0
Jakusko,Yobe,52,10.77819038,326684.8126,3394.531006,96.2385712,1.5917484,46,6522.106980949196,31764.520615290367,0.0,2021.0
Gwale,Kano,45,8.492864,668183.6387,36.0896072,18514.57227,0.6734676,31,283.70187439993606,2924.8130520033365,0.0,2025.0
Gwale,Kano,45,8.492864,668183.6387,36.0896072,18514.57227,0.6734676,31,283.70187439993606,2924.8130520033365,0.0,2024.0
Gwale,Kano,45,8.492864,668183.6387,36.0896072,18514.57227,0.6734676,31,283.70187439993606,2924.8130520033365,0.0,2023.0
Gwale,Kano,45,8.492864,668183.6387,36.0896072,18514.57227,0.6734676,31,283.70187439993606,2924.8130520033365,0.0,2022.0
Gwale,Kano,45,8.492864,668183.6387,36.0896072,18514.57227,0.6734676,31,283.70187439993606,2924.8130520033365,0.0,2021.0
Babura,Jigawa,34,8.75564300025,355351.0403,1022.938904,347.3824768,0.9568003,4,2209.2454041151886,26000.493554656285,0.0,2025.0
Babura,Jigawa,34,8.75564300025,355351.0403,1022.938904,347.3824768,0.9568003,4,2209.2454041151886,26000.493554656285,0.0,2024.0
Babura,Jigawa,34,8.75564300025,355351.0403,1022.938904,347.3824768,0.9568003,4,2209.2454041151886,26000.493554656285,0.0,2023.0
Babura,Jigawa,34,8.75564300025,355351.0403,1022.938904,347.3824768,0.9568003,4,2209.2454041151886,26000.493554656285,0.0,2022.0
Babura,Jigawa,34,8.75564300025,355351.0403,1022.938904,347.3824768,0.9568003,4,2209.2454041151886,26000.493554656285,0.0,2021.0
Sapele,Delta,41,5.669311523,407717.7126,572.2050171,712.5378418,1.0055977,31,4522.396848208127,1419.512153946414,0.0,2025.0
Sapele,Delta,41,5.669311523,407717.7126,572.2050171,712.5378418,1.0055977,31,4522.396848208127,1419.512153946414,0.0,2024.0
Sapele,Delta,41,5.669311523,407717.7126,572.2050171,712.5378418,1.0055977,31,4522.396848208127,1419.512153946414,0.0,2023.0
Sapele,Delta,41,5.669311523,407717.7126,572.2050171,712.5378418,1.0055977,31,4522.396848208127,1419.512153946414,0.0,2022.0
Sapele,Delta,41,5.669311523,407717.7126,572.2050171,712.5378418,1.0055977,31,4522.396848208127,1419.512153946414,0.0,2021.0
Ika North East,Delta,39,6.191894531,334663.0445,476.8314819,701.8476562,1.1653513,0,1528.1214286062102,12197.638612607127,0.0,2025.0
Ika North East,Delta,39,6.191894531,334663.0445,476.8314819,701.8476562,1.1653513,0,1528.1214286062102,12197.638612607127,0.0,2024.0
Ika North East,Delta,39,6.191894531,334663.0445,476.8314819,701.8476562,1.1653513,0,1528.1214286062102,12197.638612607127,0.0,2023.0
Ika North East,Delta,39,6.191894531,334663.0445,476.8314819,701.8476562,1.1653513,0,1528.1214286062102,12197.638612607127,0.0,2022.0
Ika North East,Delta,39,6.191894531,334663.0445,476.8314819,701.8476562,1.1653513,0,1528.1214286062102,12197.638612607127,0.0,2021.0
Surulere,Lagos,166,3.354748333,283385.3774,20.0128574,14160.16602,5.8577476,0,61.70737205685092,243.1031913194007,0.0,2025.0
Surulere,Lagos,166,3.354748333,283385.3774,20.0128574,14160.16602,5.8577476,0,61.70737205685092,243.1031913194007,271.0,2024.0
Surulere,Lagos,166,3.354748333,283385.3774,20.0128574,14160.16602,5.8577476,0,61.70737205685092,243.1031913194007,0.0,2024.0
Surulere,Lagos,166,3.354748333,283385.3774,20.0128574,14160.16602,5.8577476,0,61.70737205685092,243.1031913194007,0.0,2022.0
Surulere,Lagos,166,3.354748333,283385.3774,20.0128574,14160.16602,5.8577476,0,61.70737205685092,243.1031913194007,0.0,2021.0
Garun Malam,Kano,32,8.444173,225307.943,198.1862946,1136.849243,1.4202784,1,1454.4907200132284,1608.3045955142527,0.0,2025.0
Garun Malam,Kano,32,8.444173,225307.943,198.1862946,1136.849243,1.4202784,1,1454.4907200132284,1608.3045955142527,0.0,2024.0
Garun Malam,Kano,32,8.444173,225307.943,198.1862946,1136.849243,1.4202784,1,1454.4907200132284,1608.3045955142527,0.0,2023.0
Garun Malam,Kano,32,8.444173,225307.943,198.1862946,1136.849243,1.4202784,1,1454.4907200132284,1608.3045955142527,0.0,2022.0
Garun Malam,Kano,32,8.444173,225307.943,198.1862946,1136.849243,1.4202784,1,1454.4907200132284,1608.3045955142527,0.0,2021.0
Offa,Kwara,62,4.687683105,262283.0252,73.1129684,3587.366699,2.3638587,0,551.7703358767856,6385.594698836302,0.0,2025.0
Offa,Kwara,62,4.687683105,262283.0252,73.1129684,3587.366699,2.3638587,0,551.7703358767856,6385.594698836302,0.0,2024.0
Offa,Kwara,62,4.687683105,262283.0252,73.1129684,3587.366699,2.3638587,0,551.7703358767856,6385.594698836302,0.0,2023.0
Offa,Kwara,62,4.687683105,262283.0252,73.1129684,3587.366699,2.3638587,0,551.7703358767856,6385.594698836302,0.0,2022.0
Offa,Kwara,62,4.687683105,262283.0252,73.1129684,3587.366699,2.3638587,0,551.7703358767856,6385.594698836302,0.0,2021.0
Shomolu,Lagos,96,3.396031667,210048.3363,10.2965498,20399.875,4.5703764,0,203.62752288861137,391.489817479903,0.0,2025.0
Shomolu,Lagos,96,3.396031667,210048.3363,10.2965498,20399.875,4.5703764,0,203.62752288861137,391.489817479903,122.0,2024.0
Shomolu,Lagos,96,3.396031667,210048.3363,10.2965498,20399.875,4.5703764,0,203.62752288861137,391.489817479903,0.0,2024.0
Shomolu,Lagos,96,3.396031667,210048.3363,10.2965498,20399.875,4.5703764,0,203.62752288861137,391.489817479903,0.0,2022.0
Shomolu,Lagos,96,3.396031667,210048.3363,10.2965498,20399.875,4.5703764,0,203.62752288861137,391.489817479903,0.0,2021.0
Makoda,Kano,32,8.477297,260846.2461,405.3511353,643.506897,1.2267764,1,573.1363219098131,19170.42739083455,0.0,2025.0
Makoda,Kano,32,8.477297,260846.2461,405.3511353,643.506897,1.2267764,1,573.1363219098131,19170.42739083455,0.0,2024.0
Makoda,Kano,32,8.477297,260846.2461,405.3511353,643.506897,1.2267764,1,573.1363219098131,19170.42739083455,0.0,2023.0
Makoda,Kano,32,8.477297,260846.2461,405.3511353,643.506897,1.2267764,1,573.1363219098131,19170.42739083455,0.0,2022.0
Makoda,Kano,32,8.477297,260846.2461,405.3511353,643.506897,1.2267764,1,573.1363219098131,19170.42739083455,0.0,2021.0
Rimin Gado,Kano,28,8.309997,200382.5332,262.3148193,763.9009399,1.3973274,1,983.7142031815516,3397.790719424265,0.0,2025.0
Rimin Gado,Kano,28,8.309997,200382.5332,262.3148193,763.9009399,1.3973274,1,983.7142031815516,3397.790719424265,0.0,2024.0
Rimin Gado,Kano,28,8.309997,200382.5332,262.3148193,763.9009399,1.3973274,1,983.7142031815516,3397.790719424265,0.0,2023.0
Rimin Gado,Kano,28,8.309997,200382.5332,262.3148193,763.9009399,1.3973274,1,983.7142031815516,3397.790719424265,0.0,2022.0
Rimin Gado,Kano,28,8.309997,200382.5332,262.3148193,763.9009399,1.3973274,1,983.7142031815516,3397.790719424265,0.0,2021.0
Yusufari,Yobe,27,10.54929159,298015.8045,4418.185547,67.4520798,0.9059922,72,10289.494168536983,15860.462730397248,0.0,2025.0
Yusufari,Yobe,27,10.54929159,298015.8045,4418.185547,67.4520798,0.9059922,72,10289.494168536983,15860.462730397248,0.0,2024.0
Yusufari,Yobe,27,10.54929159,298015.8045,4418.185547,67.4520798,0.9059922,72,10289.494168536983,15860.462730397248,0.0,2023.0
Yusufari,Yobe,27,10.54929159,298015.8045,4418.185547,67.4520798,0.9059922,72,10289.494168536983,15860.462730397248,0.0,2022.0
Yusufari,Yobe,27,10.54929159,298015.8045,4418.185547,67.4520798,0.9059922,72,10289.494168536983,15860.462730397248,0.0,2021.0
Bassa,Kogi,112,7.14913,111821.9443,1954.168823,57.2222519,10.0159235,59,477.91432471605873,4339.528801089332,0.0,2025.0
Bassa,Kogi,112,7.14913,111821.9443,1954.168823,57.2222519,10.0159235,59,477.91432471605873,4339.528801089332,0.0,2024.0
Bassa,Kogi,112,7.14913,111821.9443,1954.168823,57.2222519,10.0159235,59,477.91432471605873,4339.528801089332,0.0,2023.0
Bassa,Kogi,112,7.14913,111821.9443,1954.168823,57.2222519,10.0159235,59,477.91432471605873,4339.528801089332,0.0,2022.0
Bassa,Kogi,112,7.14913,111821.9443,1954.168823,57.2222519,10.0159235,59,477.91432471605873,4339.528801089332,0.0,2021.0
Jahun,Jigawa,48,9.51521700034,427861.1214,1204.376709,355.2552185,1.1218593,3,4078.0785999811233,10925.88715564094,0.0,2025.0
Jahun,Jigawa,48,9.51521700034,427861.1214,1204.376709,355.2552185,1.1218593,3,4078.0785999811233,10925.88715564094,0.0,2024.0
Jahun,Jigawa,48,9.51521700034,427861.1214,1204.376709,355.2552185,1.1218593,3,4078.0785999811233,10925.88715564094,0.0,2023.0
Jahun,Jigawa,48,9.51521700034,427861.1214,1204.376709,355.2552185,1.1218593,3,4078.0785999811233,10925.88715564094,0.0,2022.0
Jahun,Jigawa,48,9.51521700034,427861.1214,1204.376709,355.2552185,1.1218593,3,4078.0785999811233,10925.88715564094,0.0,2021.0
Kurfi,Katsina,59,7.3884117,219386.3697,586.1472168,374.2854309,2.6893194,0,1330.146861760594,6166.956786429601,0.0,2025.0
Kurfi,Katsina,59,7.3884117,219386.3697,586.1472168,374.2854309,2.6893194,0,1330.146861760594,6166.956786429601,0.0,2024.0
Kurfi,Katsina,59,7.3884117,219386.3697,586.1472168,374.2854309,2.6893194,0,1330.146861760594,6166.956786429601,0.0,2023.0
Kurfi,Katsina,59,7.3884117,219386.3697,586.1472168,374.2854309,2.6893194,0,1330.146861760594,6166.956786429601,0.0,2022.0
Kurfi,Katsina,59,7.3884117,219386.3697,586.1472168,374.2854309,2.6893194,0,1330.146861760594,6166.956786429601,0.0,2021.0
Esan West,Edo,61,6.1436,366657.722,509.6326904,719.454895,1.663677,0,4373.080258809779,17751.46509404287,0.0,2025.0
Esan West,Edo,61,6.1436,366657.722,509.6326904,719.454895,1.663677,0,4373.080258809779,17751.46509404287,0.0,2024.0
Esan West,Edo,61,6.1436,366657.722,509.6326904,719.454895,1.663677,0,4373.080258809779,17751.46509404287,0.0,2023.0
Esan West,Edo,61,6.1436,366657.722,509.6326904,719.454895,1.663677,0,4373.080258809779,17751.46509404287,0.0,2022.0
Esan West,Edo,61,6.1436,366657.722,509.6326904,719.454895,1.663677,0,4373.080258809779,17751.46509404287,0.0,2021.0
Kaduna North,Kaduna,82,7.46038886968,584465.4254,70.2018509,8325.499023,1.4029914,22,196.67862934986613,278.0215544949484,0.0,2025.0
Kaduna North,Kaduna,82,7.46038886968,584465.4254,70.2018509,8325.499023,1.4029914,22,196.67862934986613,278.0215544949484,0.0,2024.0
Kaduna North,Kaduna,82,7.46038886968,584465.4254,70.2018509,8325.499023,1.4029914,22,196.67862934986613,278.0215544949484,0.0,2023.0
Kaduna North,Kaduna,82,7.46038886968,584465.4254,70.2018509,8325.499023,1.4029914,22,196.67862934986613,278.0215544949484,0.0,2022.0
Kaduna North,Kaduna,82,7.46038886968,584465.4254,70.2018509,8325.499023,1.4029914,22,196.67862934986613,278.0215544949484,0.0,2021.0
Daura,Katsina,39,8.3155683,326488.0884,217.3135681,1502.382446,1.1945306,0,3007.820203586916,9469.378328479183,0.0,2025.0
Daura,Katsina,39,8.3155683,326488.0884,217.3135681,1502.382446,1.1945306,0,3007.820203586916,9469.378328479183,0.0,2024.0
Daura,Katsina,39,8.3155683,326488.0884,217.3135681,1502.382446,1.1945306,0,3007.820203586916,9469.378328479183,29.0,2023.0
Daura,Katsina,39,8.3155683,326488.0884,217.3135681,1502.382446,1.1945306,0,3007.820203586916,9469.378328479183,0.0,2023.0
Daura,Katsina,39,8.3155683,326488.0884,217.3135681,1502.382446,1.1945306,0,3007.820203586916,9469.378328479183,0.0,2021.0
Gassol,Taraba,100,10.75536,386898.517,5297.875,73.0289993,2.5846572,64,3864.9781912664102,4086.82425917592,0.0,2025.0
Gassol,Taraba,100,10.75536,386898.517,5297.875,73.0289993,2.5846572,64,3864.9781912664102,4086.82425917592,0.0,2024.0
Gassol,Taraba,100,10.75536,386898.517,5297.875,73.0289993,2.5846572,64,3864.9781912664102,4086.82425917592,0.0,2023.0
Gassol,Taraba,100,10.75536,386898.517,5297.875,73.0289993,2.5846572,64,3864.9781912664102,4086.82425917592,199.0,2022.0
Gassol,Taraba,100,10.75536,386898.517,5297.875,73.0289993,2.5846572,64,3864.9781912664102,4086.82425917592,0.0,2022.0
Auyo,Jigawa,30,10.0324719998,160525.2567,386.2910767,415.5551758,1.8688648,3,2131.9098749129894,385.46372376946016,0.0,2025.0
Auyo,Jigawa,30,10.0324719998,160525.2567,386.2910767,415.5551758,1.8688648,3,2131.9098749129894,385.46372376946016,216.0,2024.0
Auyo,Jigawa,30,10.0324719998,160525.2567,386.2910767,415.5551758,1.8688648,3,2131.9098749129894,385.46372376946016,0.0,2024.0
Auyo,Jigawa,30,10.0324719998,160525.2567,386.2910767,415.5551758,1.8688648,3,2131.9098749129894,385.46372376946016,0.0,2022.0
Auyo,Jigawa,30,10.0324719998,160525.2567,386.2910767,415.5551758,1.8688648,3,2131.9098749129894,385.46372376946016,0.0,2021.0
Wudil,Kano,30,8.84878394,389830.7679,274.2686462,1421.346436,0.7695647,0,1739.7040304160282,2846.968521173451,0.0,2025.0
Wudil,Kano,30,8.84878394,389830.7679,274.2686462,1421.346436,0.7695647,0,1739.7040304160282,2846.968521173451,0.0,2024.0
Wudil,Kano,30,8.84878394,389830.7679,274.2686462,1421.346436,0.7695647,0,1739.7040304160282,2846.968521173451,0.0,2023.0
Wudil,Kano,30,8.84878394,389830.7679,274.2686462,1421.346436,0.7695647,0,1739.7040304160282,2846.968521173451,0.0,2022.0
Wudil,Kano,30,8.84878394,389830.7679,274.2686462,1421.346436,0.7695647,0,1739.7040304160282,2846.968521173451,0.0,2021.0
Ikara,Kaduna,50,8.0109226,366987.4551,1038.0625,353.531189,1.3624444,11,1423.797269652997,4429.36088734394,0.0,2025.0
Ikara,Kaduna,50,8.0109226,366987.4551,1038.0625,353.531189,1.3624444,11,1423.797269652997,4429.36088734394,0.0,2024.0
Ikara,Kaduna,50,8.0109226,366987.4551,1038.0625,353.531189,1.3624444,11,1423.797269652997,4429.36088734394,0.0,2023.0
Ikara,Kaduna,50,8.0109226,366987.4551,1038.0625,353.531189,1.3624444,11,1423.797269652997,4429.36088734394,0.0,2022.0
Ikara,Kaduna,50,8.0109226,366987.4551,1038.0625,353.531189,1.3624444,11,1423.797269652997,4429.36088734394,0.0,2021.0
Ifedore,Ondo,77,5.11536,556667.3747,383.7319946,1450.667114,1.3832318,8,842.8749155797627,5268.009300012196,0.0,2025.0
Ifedore,Ondo,77,5.11536,556667.3747,383.7319946,1450.667114,1.3832318,8,842.8749155797627,5268.009300012196,0.0,2024.0
Ifedore,Ondo,77,5.11536,556667.3747,383.7319946,1450.667114,1.3832318,8,842.8749155797627,5268.009300012196,0.0,2023.0
Ifedore,Ondo,77,5.11536,556667.3747,383.7319946,1450.667114,1.3832318,8,842.8749155797627,5268.009300012196,0.0,2022.0
Ifedore,Ondo,77,5.11536,556667.3747,383.7319946,1450.667114,1.3832318,8,842.8749155797627,5268.009300012196,0.0,2021.0
Lavun,Niger,99,5.71642,280339.4948,3683.364746,76.1096191,3.5314324,71,6497.180788151238,12586.916862949012,0.0,2025.0
Lavun,Niger,99,5.71642,280339.4948,3683.364746,76.1096191,3.5314324,71,6497.180788151238,12586.916862949012,0.0,2024.0
Lavun,Niger,99,5.71642,280339.4948,3683.364746,76.1096191,3.5314324,71,6497.180788151238,12586.916862949012,0.0,2023.0
Lavun,Niger,99,5.71642,280339.4948,3683.364746,76.1096191,3.5314324,71,6497.180788151238,12586.916862949012,0.0,2022.0
Lavun,Niger,99,5.71642,280339.4948,3683.364746,76.1096191,3.5314324,71,6497.180788151238,12586.916862949012,0.0,2021.0
Dange Shuni,Sokoto,33,5.3999320002,307053.849,1125.605713,272.7898865,1.07473,2,2230.840901560749,7652.267091705771,0.0,2025.0
Dange Shuni,Sokoto,33,5.3999320002,307053.849,1125.605713,272.7898865,1.07473,2,2230.840901560749,7652.267091705771,0.0,2023.0
Dange Shuni,Sokoto,33,5.3999320002,307053.849,1125.605713,272.7898865,1.07473,2,2230.840901560749,7652.267091705771,0.0,2022.0
Dange Shuni,Sokoto,33,5.3999320002,307053.849,1125.605713,272.7898865,1.07473,2,2230.840901560749,7652.267091705771,0.0,2021.0
Dange Shuni,Sokoto,33,5.3999320002,307053.849,1125.605713,272.7898865,1.07473,2,2230.840901560749,7652.267091705771,958.0,2021.0
Yewa North,Ogun,94,3.097113333,302974.3133,1803.773926,167.9669037,3.1025732,0,2913.603619384304,1570.9857923602367,0.0,2025.0
Yewa North,Ogun,94,3.097113333,302974.3133,1803.773926,167.9669037,3.1025732,0,2913.603619384304,1570.9857923602367,0.0,2024.0
Yewa North,Ogun,94,3.097113333,302974.3133,1803.773926,167.9669037,3.1025732,0,2913.603619384304,1570.9857923602367,0.0,2023.0
Yewa North,Ogun,94,3.097113333,302974.3133,1803.773926,167.9669037,3.1025732,0,2913.603619384304,1570.9857923602367,0.0,2022.0
Yewa North,Ogun,94,3.097113333,302974.3133,1803.773926,167.9669037,3.1025732,0,2913.603619384304,1570.9857923602367,0.0,2021.0
Tsafe,Zamfara,68,6.987643333,363056.0154,1932.083984,187.9090271,1.8729892,13,3984.030456686869,12631.530302832723,0.0,2025.0
Tsafe,Zamfara,68,6.987643333,363056.0154,1932.083984,187.9090271,1.8729892,13,3984.030456686869,12631.530302832723,0.0,2024.0
Tsafe,Zamfara,68,6.987643333,363056.0154,1932.083984,187.9090271,1.8729892,13,3984.030456686869,12631.530302832723,0.0,2023.0
Tsafe,Zamfara,68,6.987643333,363056.0154,1932.083984,187.9090271,1.8729892,13,3984.030456686869,12631.530302832723,0.0,2022.0
Tsafe,Zamfara,68,6.987643333,363056.0154,1932.083984,187.9090271,1.8729892,13,3984.030456686869,12631.530302832723,0.0,2021.0
Ekiti,Kwara,27,5.421508789,87301.18356999998,473.6934814,184.2988892,3.0927415,1,1236.6200311128803,1819.2978402704764,0.0,2025.0
Ekiti,Kwara,27,5.421508789,87301.18356999998,473.6934814,184.2988892,3.0927415,1,1236.6200311128803,1819.2978402704764,0.0,2024.0
Ekiti,Kwara,27,5.421508789,87301.18356999998,473.6934814,184.2988892,3.0927415,1,1236.6200311128803,1819.2978402704764,0.0,2023.0
Ekiti,Kwara,27,5.421508789,87301.18356999998,473.6934814,184.2988892,3.0927415,1,1236.6200311128803,1819.2978402704764,0.0,2022.0
Ekiti,Kwara,27,5.421508789,87301.18356999998,473.6934814,184.2988892,3.0927415,1,1236.6200311128803,1819.2978402704764,0.0,2021.0
Zuru,Kebbi,56,5.20292700035,248074.0565,1177.309815,210.7126312,2.2573905,7,3500.5703483569005,2302.40083750932,0.0,2025.0
Zuru,Kebbi,56,5.20292700035,248074.0565,1177.309815,210.7126312,2.2573905,7,3500.5703483569005,2302.40083750932,0.0,2024.0
Zuru,Kebbi,56,5.20292700035,248074.0565,1177.309815,210.7126312,2.2573905,7,3500.5703483569005,2302.40083750932,0.0,2023.0
